symptom_name	disease_name	cooccurs	tfidf_score	disease_id	symptom_id	doid_code	doid_name
Hypesthesia	Head and Neck Neoplasms	3	5.165883132	D006258	D006987	DOID:11934	head and neck cancer
Hypesthesia	Hematologic Neoplasms	1	1.721961044	D019337	D006987	DOID:2531	hematologic cancer
Hypesthesia	Brain Neoplasms	14	24.10745462	D001932	D006987	DOID:1319	brain cancer
Hypesthesia	Meningeal Neoplasms	8	13.77568835	D008577	D006987	DOID:3565	meningioma
Hypesthesia	Spinal Cord Neoplasms	17	29.27333775	D013120	D006987	DOID:5612	spinal cancer
Hypesthesia	Mediastinal Neoplasms	2	3.443922088	D008479	D006987	DOID:5559	mediastinal cancer
Hypesthesia	Prostatic Neoplasms	4	6.887844176	D011471	D006987	DOID:10283	prostate cancer
Hypesthesia	Kidney Neoplasms	2	3.443922088	D007680	D006987	DOID:263	kidney cancer
Hypesthesia	"Spondylitis, Ankylosing"	5	8.609805221	D013167	D006987	DOID:7147	ankylosing spondylitis
Hypesthesia	Crohn Disease	1	1.721961044	D003424	D006987	DOID:8778	Crohn's disease
Hypesthesia	Multiple Sclerosis	17	29.27333775	D009103	D006987	DOID:2377	multiple sclerosis
Hypesthesia	Epilepsy	2	3.443922088	D004827	D006987	DOID:1826	epilepsy syndrome
Hypesthesia	Migraine Disorders	6	10.33176626	D008881	D006987	DOID:6364	migraine
Hypesthesia	Amyotrophic Lateral Sclerosis	3	5.165883132	D000690	D006987	DOID:332	amyotrophic lateral sclerosis
Hypesthesia	Restless Legs Syndrome	1	1.721961044	D012148	D006987	DOID:0050425	restless legs syndrome
Hypesthesia	"Kidney Failure, Chronic"	4	6.887844176	D007676	D006987	DOID:784	chronic kidney failure
Hypesthesia	Coronary Disease	1	1.721961044	D003327	D006987	DOID:3393	coronary artery disease
Hypesthesia	"Lupus Erythematosus, Systemic"	4	6.887844176	D008180	D006987	DOID:9074	systemic lupus erythematosus
Hypesthesia	"Diabetes Mellitus, Type 1"	2	3.443922088	D003922	D006987	DOID:9744	type 1 diabetes mellitus
Hypesthesia	Hypothyroidism	1	1.721961044	D007037	D006987	DOID:1459	hypothyroidism
Hypesthesia	Bipolar Disorder	1	1.721961044	D001714	D006987	DOID:3312	bipolar disorder
Hypesthesia	Depressive Disorder	6	10.33176626	D003866	D006987	DOID:1595	endogenous depression
Hypesthesia	Schizophrenia	3	5.165883132	D012559	D006987	DOID:5419	schizophrenia
Hypesthesia	Bone Neoplasms	3	5.165883132	D001859	D006987	DOID:184	bone cancer
Hypesthesia	Adrenal Gland Neoplasms	1	1.721961044	D000310	D006987	DOID:3953	adrenal gland cancer
Hypesthesia	Testicular Neoplasms	3	5.165883132	D013736	D006987	DOID:2998	testicular cancer
Hypesthesia	Peripheral Nervous System Neoplasms	5	8.609805221	D010524	D006987	DOID:1192	peripheral nervous system neoplasm
Hypesthesia	Urinary Bladder Neoplasms	1	1.721961044	D001749	D006987	DOID:11054	urinary bladder cancer
Hypesthesia	Osteitis Deformans	1	1.721961044	D010001	D006987	DOID:5408	Paget's disease of bone
Hypesthesia	Celiac Disease	1	1.721961044	D002446	D006987	DOID:10608	celiac disease
Hypesthesia	Behcet Syndrome	2	3.443922088	D001528	D006987	DOID:13241	Behcet's disease
Hypesthesia	Periodontitis	1	1.721961044	D010518	D006987	DOID:824	periodontitis
Hypesthesia	Intracranial Aneurysm	3	5.165883132	D002532	D006987	DOID:10941	intracranial aneurysm
Hypesthesia	Creutzfeldt-Jakob Syndrome	1	1.721961044	D007562	D006987	DOID:11949	Creutzfeldt-Jakob disease
Hypesthesia	"Aortic Aneurysm, Abdominal"	2	3.443922088	D017544	D006987	DOID:7693	abdominal aortic aneurysm
Hypesthesia	"Aortic Aneurysm, Thoracic"	1	1.721961044	D017545	D006987	DOID:14004	thoracic aortic aneurysm
Hypesthesia	Salivary Gland Neoplasms	2	3.443922088	D012468	D006987	DOID:8850	salivary gland cancer
Paresthesia	Acquired Immunodeficiency Syndrome	7	9.506127023	D000163	D010292	DOID:635	acquired immunodeficiency syndrome
Paresthesia	Breast Neoplasms	39	52.9627077	D001943	D010292	DOID:1612	breast cancer
Paresthesia	Colonic Neoplasms	3	4.074054438	D003110	D010292	DOID:219	colon cancer
Paresthesia	Skin Neoplasms	9	12.22216332	D012878	D010292	DOID:4159	skin cancer
Paresthesia	Osteoporosis	1	1.358018146	D010024	D010292	DOID:11476	osteoporosis
Paresthesia	"Arthritis, Rheumatoid"	18	24.44432663	D001172	D010292	DOID:7148	rheumatoid arthritis
Paresthesia	Myocardial Ischemia	1	1.358018146	D017202	D010292	DOID:3393	coronary artery disease
Paresthesia	Coronary Artery Disease	2	2.716036292	D003324	D010292	DOID:3393	coronary artery disease
Paresthesia	Hypertension	5	6.790090731	D006973	D010292	DOID:10763	hypertension
Paresthesia	"Scleroderma, Systemic"	5	6.790090731	D012595	D010292	DOID:418	systemic scleroderma
Paresthesia	"Diabetes Mellitus, Type 2"	5	6.790090731	D003924	D010292	DOID:9352	type 2 diabetes mellitus
Paresthesia	Obesity	7	9.506127023	D009765	D010292	DOID:9970	obesity
Paresthesia	Leprosy	7	9.506127023	D007918	D010292	DOID:1024	leprosy
Paresthesia	Leiomyoma	2	2.716036292	D007889	D010292	DOID:13223	uterine fibroid
Paresthesia	Myosarcoma	1	1.358018146	D009217	D010292	DOID:4045	muscle cancer
Paresthesia	Glioma	3	4.074054438	D005910	D010292	DOID:3070	malignant glioma
Paresthesia	Melanoma	7	9.506127023	D008545	D010292	DOID:1909	melanoma
Paresthesia	Retroperitoneal Neoplasms	2	2.716036292	D012186	D010292	DOID:5875	retroperitoneal cancer
Paresthesia	Esophageal Neoplasms	1	1.358018146	D004938	D010292	DOID:5041	esophageal cancer
Paresthesia	Rectal Neoplasms	1	1.358018146	D012004	D010292	DOID:1993	rectum cancer
Paresthesia	Liver Neoplasms	1	1.358018146	D008113	D010292	DOID:3571	liver cancer
Paresthesia	Pancreatic Neoplasms	2	2.716036292	D010190	D010292	DOID:1793	pancreatic cancer
Paresthesia	Ovarian Neoplasms	13	17.6542359	D010051	D010292	DOID:2394	ovarian cancer
Paresthesia	Head and Neck Neoplasms	10	13.58018146	D006258	D010292	DOID:11934	head and neck cancer
Paresthesia	Brain Neoplasms	24	32.59243551	D001932	D010292	DOID:1319	brain cancer
Paresthesia	Meningeal Neoplasms	4	5.432072585	D008577	D010292	DOID:3565	meningioma
Paresthesia	Spinal Cord Neoplasms	33	44.81459882	D013120	D010292	DOID:5612	spinal cancer
Paresthesia	Mediastinal Neoplasms	2	2.716036292	D008479	D010292	DOID:5559	mediastinal cancer
Paresthesia	Uterine Neoplasms	1	1.358018146	D014594	D010292	DOID:363	uterine cancer
Paresthesia	Prostatic Neoplasms	5	6.790090731	D011471	D010292	DOID:10283	prostate cancer
Paresthesia	Kidney Neoplasms	7	9.506127023	D007680	D010292	DOID:263	kidney cancer
Paresthesia	"Spondylitis, Ankylosing"	4	5.432072585	D013167	D010292	DOID:7147	ankylosing spondylitis
Paresthesia	"Colitis, Ulcerative"	1	1.358018146	D003093	D010292	DOID:8577	ulcerative colitis
Paresthesia	Crohn Disease	5	6.790090731	D003424	D010292	DOID:8778	Crohn's disease
Paresthesia	Asthma	4	5.432072585	D001249	D010292	DOID:2841	asthma
Paresthesia	Multiple Sclerosis	62	84.19712506	D009103	D010292	DOID:2377	multiple sclerosis
Paresthesia	Parkinson Disease	16	21.72829034	D010300	D010292	DOID:14330	Parkinson's disease
Paresthesia	Epilepsy	11	14.93819961	D004827	D010292	DOID:1826	epilepsy syndrome
Paresthesia	Migraine Disorders	45	61.11081658	D008881	D010292	DOID:6364	migraine
Paresthesia	Amyotrophic Lateral Sclerosis	7	9.506127023	D000690	D010292	DOID:332	amyotrophic lateral sclerosis
Paresthesia	Restless Legs Syndrome	17	23.08630848	D012148	D010292	DOID:0050425	restless legs syndrome
Paresthesia	Graves Disease	2	2.716036292	D006111	D010292	DOID:12361	Graves' disease
Paresthesia	"Kidney Failure, Chronic"	10	13.58018146	D007676	D010292	DOID:784	chronic kidney failure
Paresthesia	Coronary Disease	2	2.716036292	D003327	D010292	DOID:3393	coronary artery disease
Paresthesia	Anemia	1	1.358018146	D000740	D010292	DOID:2355	anemia
Paresthesia	"Lupus Erythematosus, Systemic"	5	6.790090731	D008180	D010292	DOID:9074	systemic lupus erythematosus
Paresthesia	"Diabetes Mellitus, Type 1"	9	12.22216332	D003922	D010292	DOID:9744	type 1 diabetes mellitus
Paresthesia	Hypothyroidism	8	10.86414517	D007037	D010292	DOID:1459	hypothyroidism
Paresthesia	Panic Disorder	5	6.790090731	D016584	D010292	DOID:594	panic disorder
Paresthesia	Bipolar Disorder	1	1.358018146	D001714	D010292	DOID:3312	bipolar disorder
Paresthesia	Depressive Disorder	13	17.6542359	D003866	D010292	DOID:1595	endogenous depression
Paresthesia	Schizophrenia	1	1.358018146	D012559	D010292	DOID:5419	schizophrenia
Paresthesia	"Neoplasms, Germ Cell and Embryonal"	1	1.358018146	D009373	D010292	DOID:2994	germ cell cancer
Paresthesia	Bone Neoplasms	3	4.074054438	D001859	D010292	DOID:184	bone cancer
Paresthesia	Adrenal Gland Neoplasms	4	5.432072585	D000310	D010292	DOID:3953	adrenal gland cancer
Paresthesia	Testicular Neoplasms	7	9.506127023	D013736	D010292	DOID:2998	testicular cancer
Paresthesia	Peripheral Nervous System Neoplasms	15	20.37027219	D010524	D010292	DOID:1192	peripheral nervous system neoplasm
Paresthesia	Vascular Neoplasms	2	2.716036292	D019043	D010292	DOID:175	vascular cancer
Paresthesia	Vulvar Neoplasms	1	1.358018146	D014846	D010292	DOID:1245	vulva cancer
Paresthesia	Urinary Bladder Neoplasms	1	1.358018146	D001749	D010292	DOID:11054	urinary bladder cancer
Paresthesia	Osteitis Deformans	2	2.716036292	D010001	D010292	DOID:5408	Paget's disease of bone
Paresthesia	"Arthritis, Psoriatic"	1	1.358018146	D015535	D010292	DOID:9008	psoriatic arthritis
Paresthesia	Celiac Disease	6	8.148108877	D002446	D010292	DOID:10608	celiac disease
Paresthesia	Pancreatitis	1	1.358018146	D010195	D010292	DOID:4989	pancreatitis
Paresthesia	Behcet Syndrome	5	6.790090731	D001528	D010292	DOID:13241	Behcet's disease
Paresthesia	Periodontitis	1	1.358018146	D010518	D010292	DOID:824	periodontitis
Paresthesia	Intracranial Aneurysm	8	10.86414517	D002532	D010292	DOID:10941	intracranial aneurysm
Paresthesia	Creutzfeldt-Jakob Syndrome	4	5.432072585	D007562	D010292	DOID:11949	Creutzfeldt-Jakob disease
Paresthesia	Glaucoma	1	1.358018146	D005901	D010292	DOID:1686	glaucoma
Paresthesia	"Aortic Aneurysm, Abdominal"	5	6.790090731	D017544	D010292	DOID:7693	abdominal aortic aneurysm
Paresthesia	"Aortic Aneurysm, Thoracic"	3	4.074054438	D017545	D010292	DOID:14004	thoracic aortic aneurysm
Paresthesia	"Dermatitis, Atopic"	2	2.716036292	D003876	D010292	DOID:3310	atopic dermatitis
Paresthesia	"Liver Cirrhosis, Biliary"	1	1.358018146	D008105	D010292	DOID:12236	primary biliary cirrhosis
Paresthesia	Tourette Syndrome	1	1.358018146	D005879	D010292	DOID:11119	Gilles de la Tourette syndrome
Taste Disorders	Acquired Immunodeficiency Syndrome	1	2.376091572	D000163	D013651	DOID:635	acquired immunodeficiency syndrome
Taste Disorders	Breast Neoplasms	7	16.63264101	D001943	D013651	DOID:1612	breast cancer
Taste Disorders	"Arthritis, Rheumatoid"	16	38.01746516	D001172	D013651	DOID:7148	rheumatoid arthritis
Taste Disorders	Alzheimer Disease	4	9.504366289	D000544	D013651	DOID:10652	Alzheimer's disease
Taste Disorders	Coronary Artery Disease	1	2.376091572	D003324	D013651	DOID:3393	coronary artery disease
Taste Disorders	Hypertension	10	23.76091572	D006973	D013651	DOID:10763	hypertension
Taste Disorders	"Scleroderma, Systemic"	3	7.128274717	D012595	D013651	DOID:418	systemic scleroderma
Taste Disorders	"Diabetes Mellitus, Type 2"	5	11.88045786	D003924	D013651	DOID:9352	type 2 diabetes mellitus
Taste Disorders	Obesity	5	11.88045786	D009765	D013651	DOID:9970	obesity
Taste Disorders	Leprosy	3	7.128274717	D007918	D013651	DOID:1024	leprosy
Taste Disorders	Hepatitis B	1	2.376091572	D006509	D013651	DOID:2043	hepatitis B
Taste Disorders	Stomach Neoplasms	1	2.376091572	D013274	D013651	DOID:10534	stomach cancer
Taste Disorders	Pancreatic Neoplasms	1	2.376091572	D010190	D013651	DOID:1793	pancreatic cancer
Taste Disorders	Ovarian Neoplasms	1	2.376091572	D010051	D013651	DOID:2394	ovarian cancer
Taste Disorders	Head and Neck Neoplasms	33	78.41102189	D006258	D013651	DOID:11934	head and neck cancer
Taste Disorders	Brain Neoplasms	4	9.504366289	D001932	D013651	DOID:1319	brain cancer
Taste Disorders	Crohn Disease	2	4.752183145	D003424	D013651	DOID:8778	Crohn's disease
Taste Disorders	Asthma	2	4.752183145	D001249	D013651	DOID:2841	asthma
Taste Disorders	Multiple Sclerosis	4	9.504366289	D009103	D013651	DOID:2377	multiple sclerosis
Taste Disorders	Parkinson Disease	5	11.88045786	D010300	D013651	DOID:14330	Parkinson's disease
Taste Disorders	Epilepsy	2	4.752183145	D004827	D013651	DOID:1826	epilepsy syndrome
Taste Disorders	Migraine Disorders	7	16.63264101	D008881	D013651	DOID:6364	migraine
Taste Disorders	Amyotrophic Lateral Sclerosis	1	2.376091572	D000690	D013651	DOID:332	amyotrophic lateral sclerosis
Taste Disorders	"Kidney Failure, Chronic"	9	21.38482415	D007676	D013651	DOID:784	chronic kidney failure
Taste Disorders	Coronary Disease	1	2.376091572	D003327	D013651	DOID:3393	coronary artery disease
Taste Disorders	"Diabetes Mellitus, Type 1"	7	16.63264101	D003922	D013651	DOID:9744	type 1 diabetes mellitus
Taste Disorders	Hypothyroidism	5	11.88045786	D007037	D013651	DOID:1459	hypothyroidism
Taste Disorders	Depressive Disorder	5	11.88045786	D003866	D013651	DOID:1595	endogenous depression
Taste Disorders	Schizophrenia	1	2.376091572	D012559	D013651	DOID:5419	schizophrenia
Taste Disorders	Celiac Disease	1	2.376091572	D002446	D013651	DOID:10608	celiac disease
Taste Disorders	Periodontitis	1	2.376091572	D010518	D013651	DOID:824	periodontitis
Taste Disorders	Dental Caries	4	9.504366289	D003731	D013651	DOID:216	dental caries
Taste Disorders	Otosclerosis	1	2.376091572	D010040	D013651	DOID:12185	otosclerosis
Taste Disorders	Salivary Gland Neoplasms	1	2.376091572	D012468	D013651	DOID:8850	salivary gland cancer
Dysgeusia	Breast Neoplasms	2	6.944312178	D001943	D004408	DOID:1612	breast cancer
Dysgeusia	"Arthritis, Rheumatoid"	1	3.472156089	D001172	D004408	DOID:7148	rheumatoid arthritis
Dysgeusia	Alzheimer Disease	1	3.472156089	D000544	D004408	DOID:10652	Alzheimer's disease
Dysgeusia	Hypertension	3	10.41646827	D006973	D004408	DOID:10763	hypertension
Dysgeusia	"Scleroderma, Systemic"	1	3.472156089	D012595	D004408	DOID:418	systemic scleroderma
Dysgeusia	Pancreatic Neoplasms	2	6.944312178	D010190	D004408	DOID:1793	pancreatic cancer
Dysgeusia	Head and Neck Neoplasms	6	20.83293653	D006258	D004408	DOID:11934	head and neck cancer
Dysgeusia	Brain Neoplasms	2	6.944312178	D001932	D004408	DOID:1319	brain cancer
Dysgeusia	Thymus Neoplasms	1	3.472156089	D013953	D004408	DOID:3277	thymus cancer
Dysgeusia	Crohn Disease	1	3.472156089	D003424	D004408	DOID:8778	Crohn's disease
Dysgeusia	Multiple Sclerosis	2	6.944312178	D009103	D004408	DOID:2377	multiple sclerosis
Dysgeusia	Epilepsy	1	3.472156089	D004827	D004408	DOID:1826	epilepsy syndrome
Dysgeusia	Migraine Disorders	1	3.472156089	D008881	D004408	DOID:6364	migraine
Dysgeusia	"Kidney Failure, Chronic"	2	6.944312178	D007676	D004408	DOID:784	chronic kidney failure
Dysgeusia	Hypothyroidism	1	3.472156089	D007037	D004408	DOID:1459	hypothyroidism
Dysgeusia	Depressive Disorder	2	6.944312178	D003866	D004408	DOID:1595	endogenous depression
Dysgeusia	Schizophrenia	1	3.472156089	D012559	D004408	DOID:5419	schizophrenia
Dysgeusia	"Liver Cirrhosis, Biliary"	1	3.472156089	D008105	D004408	DOID:12236	primary biliary cirrhosis
Vision Disorders	Acquired Immunodeficiency Syndrome	32	21.23166182	D000163	D014786	DOID:635	acquired immunodeficiency syndrome
Vision Disorders	Breast Neoplasms	22	14.5967675	D001943	D014786	DOID:1612	breast cancer
Vision Disorders	Colonic Neoplasms	1	0.663489432	D003110	D014786	DOID:219	colon cancer
Vision Disorders	Skin Neoplasms	22	14.5967675	D012878	D014786	DOID:4159	skin cancer
Vision Disorders	Osteoporosis	8	5.307915455	D010024	D014786	DOID:11476	osteoporosis
Vision Disorders	"Arthritis, Rheumatoid"	11	7.298383751	D001172	D014786	DOID:7148	rheumatoid arthritis
Vision Disorders	Alzheimer Disease	78	51.75217569	D000544	D014786	DOID:10652	Alzheimer's disease
Vision Disorders	Myocardial Ischemia	1	0.663489432	D017202	D014786	DOID:3393	coronary artery disease
Vision Disorders	Coronary Artery Disease	3	1.990468296	D003324	D014786	DOID:3393	coronary artery disease
Vision Disorders	Hypertension	56	37.15540818	D006973	D014786	DOID:10763	hypertension
Vision Disorders	"Scleroderma, Systemic"	3	1.990468296	D012595	D014786	DOID:418	systemic scleroderma
Vision Disorders	Vitiligo	1	0.663489432	D014820	D014786	DOID:12306	vitiligo
Vision Disorders	"Diabetes Mellitus, Type 2"	51	33.83796103	D003924	D014786	DOID:9352	type 2 diabetes mellitus
Vision Disorders	Metabolic Syndrome X	1	0.663489432	D024821	D014786	DOID:14221	metabolic syndrome X
Vision Disorders	Obesity	10	6.634894319	D009765	D014786	DOID:9970	obesity
Vision Disorders	Leprosy	24	15.92374636	D007918	D014786	DOID:1024	leprosy
Vision Disorders	Hepatitis B	2	1.326978864	D006509	D014786	DOID:2043	hepatitis B
Vision Disorders	Leiomyoma	2	1.326978864	D007889	D014786	DOID:13223	uterine fibroid
Vision Disorders	Glioma	37	24.54910898	D005910	D014786	DOID:3070	malignant glioma
Vision Disorders	Melanoma	48	31.84749273	D008545	D014786	DOID:1909	melanoma
Vision Disorders	Retroperitoneal Neoplasms	3	1.990468296	D012186	D014786	DOID:5875	retroperitoneal cancer
Vision Disorders	Stomach Neoplasms	4	2.653957727	D013274	D014786	DOID:10534	stomach cancer
Vision Disorders	Liver Neoplasms	1	0.663489432	D008113	D014786	DOID:3571	liver cancer
Vision Disorders	Pancreatic Neoplasms	6	3.980936591	D010190	D014786	DOID:1793	pancreatic cancer
Vision Disorders	Ovarian Neoplasms	3	1.990468296	D010051	D014786	DOID:2394	ovarian cancer
Vision Disorders	Head and Neck Neoplasms	8	5.307915455	D006258	D014786	DOID:11934	head and neck cancer
Vision Disorders	Brain Neoplasms	191	126.7264815	D001932	D014786	DOID:1319	brain cancer
Vision Disorders	Meningeal Neoplasms	58	38.48238705	D008577	D014786	DOID:3565	meningioma
Vision Disorders	Spinal Cord Neoplasms	10	6.634894319	D013120	D014786	DOID:5612	spinal cancer
Vision Disorders	Thymus Neoplasms	3	1.990468296	D013953	D014786	DOID:3277	thymus cancer
Vision Disorders	Uterine Neoplasms	4	2.653957727	D014594	D014786	DOID:363	uterine cancer
Vision Disorders	Prostatic Neoplasms	14	9.288852046	D011471	D014786	DOID:10283	prostate cancer
Vision Disorders	Kidney Neoplasms	4	2.653957727	D007680	D014786	DOID:263	kidney cancer
Vision Disorders	"Spondylitis, Ankylosing"	5	3.317447159	D013167	D014786	DOID:7147	ankylosing spondylitis
Vision Disorders	"Colitis, Ulcerative"	5	3.317447159	D003093	D014786	DOID:8577	ulcerative colitis
Vision Disorders	Crohn Disease	8	5.307915455	D003424	D014786	DOID:8778	Crohn's disease
Vision Disorders	Asthma	2	1.326978864	D001249	D014786	DOID:2841	asthma
Vision Disorders	"Pulmonary Disease, Chronic Obstructive"	1	0.663489432	D029424	D014786	DOID:3083	chronic obstructive pulmonary disease
Vision Disorders	Multiple Sclerosis	181	120.0915872	D009103	D014786	DOID:2377	multiple sclerosis
Vision Disorders	Parkinson Disease	50	33.17447159	D010300	D014786	DOID:14330	Parkinson's disease
Vision Disorders	Epilepsy	75	49.76170739	D004827	D014786	DOID:1826	epilepsy syndrome
Vision Disorders	Migraine Disorders	138	91.5615416	D008881	D014786	DOID:6364	migraine
Vision Disorders	Graves Disease	26	17.25072523	D006111	D014786	DOID:12361	Graves' disease
Vision Disorders	"Kidney Failure, Chronic"	17	11.27932034	D007676	D014786	DOID:784	chronic kidney failure
Vision Disorders	Coronary Disease	3	1.990468296	D003327	D014786	DOID:3393	coronary artery disease
Vision Disorders	Mucocutaneous Lymph Node Syndrome	3	1.990468296	D009080	D014786	DOID:13378	Kawasaki disease
Vision Disorders	Anemia	2	1.326978864	D000740	D014786	DOID:2355	anemia
Vision Disorders	"Lupus Erythematosus, Systemic"	29	19.24119352	D008180	D014786	DOID:9074	systemic lupus erythematosus
Vision Disorders	"Diabetes Mellitus, Type 1"	47	31.1840033	D003922	D014786	DOID:9744	type 1 diabetes mellitus
Vision Disorders	Hypothyroidism	9	5.971404887	D007037	D014786	DOID:1459	hypothyroidism
Vision Disorders	Bipolar Disorder	9	5.971404887	D001714	D014786	DOID:3312	bipolar disorder
Vision Disorders	Depressive Disorder	20	13.26978864	D003866	D014786	DOID:1595	endogenous depression
Vision Disorders	Schizophrenia	26	17.25072523	D012559	D014786	DOID:5419	schizophrenia
Vision Disorders	Polycystic Ovary Syndrome	2	1.326978864	D011085	D014786	DOID:11612	polycystic ovary syndrome
Vision Disorders	"Neoplasms, Germ Cell and Embryonal"	4	2.653957727	D009373	D014786	DOID:2994	germ cell cancer
Vision Disorders	Mesothelioma	1	0.663489432	D008654	D014786	DOID:1790	malignant mesothelioma
Vision Disorders	Bone Neoplasms	5	3.317447159	D001859	D014786	DOID:184	bone cancer
Vision Disorders	Adrenal Gland Neoplasms	7	4.644426023	D000310	D014786	DOID:3953	adrenal gland cancer
Vision Disorders	Testicular Neoplasms	3	1.990468296	D013736	D014786	DOID:2998	testicular cancer
Vision Disorders	Eye Neoplasms	47	31.1840033	D005134	D014786	DOID:2174	ocular cancer
Vision Disorders	Peripheral Nervous System Neoplasms	6	3.980936591	D010524	D014786	DOID:1192	peripheral nervous system neoplasm
Vision Disorders	Vascular Neoplasms	3	1.990468296	D019043	D014786	DOID:175	vascular cancer
Vision Disorders	Urinary Bladder Neoplasms	1	0.663489432	D001749	D014786	DOID:11054	urinary bladder cancer
Vision Disorders	Osteitis Deformans	6	3.980936591	D010001	D014786	DOID:5408	Paget's disease of bone
Vision Disorders	"Arthritis, Psoriatic"	1	0.663489432	D015535	D014786	DOID:9008	psoriatic arthritis
Vision Disorders	Celiac Disease	4	2.653957727	D002446	D014786	DOID:10608	celiac disease
Vision Disorders	Pancreatitis	6	3.980936591	D010195	D014786	DOID:4989	pancreatitis
Vision Disorders	Behcet Syndrome	29	19.24119352	D001528	D014786	DOID:13241	Behcet's disease
Vision Disorders	Dental Caries	2	1.326978864	D003731	D014786	DOID:216	dental caries
Vision Disorders	Idiopathic Pulmonary Fibrosis	1	0.663489432	D054990	D014786	DOID:0050156	idiopathic pulmonary fibrosis
Vision Disorders	Intracranial Aneurysm	81	53.74264398	D002532	D014786	DOID:10941	intracranial aneurysm
Vision Disorders	Creutzfeldt-Jakob Syndrome	31	20.56817239	D007562	D014786	DOID:11949	Creutzfeldt-Jakob disease
Vision Disorders	Glaucoma	516	342.3605468	D005901	D014786	DOID:1686	glaucoma
Vision Disorders	Macular Degeneration	216	143.3137173	D008268	D014786	DOID:10871	age related macular degeneration
Vision Disorders	"Glomerulosclerosis, Focal Segmental"	1	0.663489432	D005923	D014786	DOID:1312	focal segmental glomerulosclerosis
Vision Disorders	"Cardiomyopathy, Dilated"	1	0.663489432	D002311	D014786	DOID:12930	dilated cardiomyopathy
Vision Disorders	"Dermatitis, Atopic"	2	1.326978864	D003876	D014786	DOID:3310	atopic dermatitis
Vision Disorders	Attention Deficit Disorder with Hyperactivity	11	7.298383751	D001289	D014786	DOID:1094	attention deficit hyperactivity disorder
Vision Disorders	Autistic Disorder	16	10.61583091	D001321	D014786	DOID:12849	autistic disorder
Vision Disorders	Tourette Syndrome	5	3.317447159	D005879	D014786	DOID:11119	Gilles de la Tourette syndrome
Vision Disorders	Narcolepsy	3	1.990468296	D009290	D014786	DOID:8986	narcolepsy
Vision Disorders	Refractive Errors	108	71.65685864	D012030	D014786	DOID:9835	refractive error
Vision Disorders	Salivary Gland Neoplasms	2	1.326978864	D012468	D014786	DOID:8850	salivary gland cancer
Vision Disorders	Fuchs' Endothelial Dystrophy	7	4.644426023	D005642	D014786	DOID:11555	Fuchs' endothelial dystrophy
Blindness	Acquired Immunodeficiency Syndrome	18	19.76649039	D000163	D001766	DOID:635	acquired immunodeficiency syndrome
Blindness	Breast Neoplasms	15	16.47207533	D001943	D001766	DOID:1612	breast cancer
Blindness	Colonic Neoplasms	1	1.098138355	D003110	D001766	DOID:219	colon cancer
Blindness	Skin Neoplasms	8	8.78510684	D012878	D001766	DOID:4159	skin cancer
Blindness	Osteoporosis	13	14.27579862	D010024	D001766	DOID:11476	osteoporosis
Blindness	"Arthritis, Rheumatoid"	7	7.686968485	D001172	D001766	DOID:7148	rheumatoid arthritis
Blindness	Alzheimer Disease	4	4.39255342	D000544	D001766	DOID:10652	Alzheimer's disease
Blindness	Myocardial Ischemia	1	1.098138355	D017202	D001766	DOID:3393	coronary artery disease
Blindness	Coronary Artery Disease	1	1.098138355	D003324	D001766	DOID:3393	coronary artery disease
Blindness	Hypertension	33	36.23856572	D006973	D001766	DOID:10763	hypertension
Blindness	Vitiligo	1	1.098138355	D014820	D001766	DOID:12306	vitiligo
Blindness	"Diabetes Mellitus, Type 2"	46	50.51436433	D003924	D001766	DOID:9352	type 2 diabetes mellitus
Blindness	Obesity	10	10.98138355	D009765	D001766	DOID:9970	obesity
Blindness	Leprosy	65	71.37899308	D007918	D001766	DOID:1024	leprosy
Blindness	Malaria	5	5.490691775	D008288	D001766	DOID:12365	malaria
Blindness	Glioma	25	27.45345888	D005910	D001766	DOID:3070	malignant glioma
Blindness	Melanoma	29	31.8460123	D008545	D001766	DOID:1909	melanoma
Blindness	Esophageal Neoplasms	1	1.098138355	D004938	D001766	DOID:5041	esophageal cancer
Blindness	Stomach Neoplasms	2	2.19627671	D013274	D001766	DOID:10534	stomach cancer
Blindness	Liver Neoplasms	1	1.098138355	D008113	D001766	DOID:3571	liver cancer
Blindness	Pancreatic Neoplasms	2	2.19627671	D010190	D001766	DOID:1793	pancreatic cancer
Blindness	Ovarian Neoplasms	3	3.294415065	D010051	D001766	DOID:2394	ovarian cancer
Blindness	Head and Neck Neoplasms	4	4.39255342	D006258	D001766	DOID:11934	head and neck cancer
Blindness	Brain Neoplasms	67	73.57526979	D001932	D001766	DOID:1319	brain cancer
Blindness	Meningeal Neoplasms	28	30.74787394	D008577	D001766	DOID:3565	meningioma
Blindness	Spinal Cord Neoplasms	3	3.294415065	D013120	D001766	DOID:5612	spinal cancer
Blindness	Mediastinal Neoplasms	1	1.098138355	D008479	D001766	DOID:5559	mediastinal cancer
Blindness	Prostatic Neoplasms	5	5.490691775	D011471	D001766	DOID:10283	prostate cancer
Blindness	Kidney Neoplasms	4	4.39255342	D007680	D001766	DOID:263	kidney cancer
Blindness	"Spondylitis, Ankylosing"	2	2.19627671	D013167	D001766	DOID:7147	ankylosing spondylitis
Blindness	"Colitis, Ulcerative"	1	1.098138355	D003093	D001766	DOID:8577	ulcerative colitis
